BTC,ETH,DXY,Gold,Tether
-0.008770758426013603,0.05136273121452262,-0.0017419270929106556,-0.0123207375369907,9.669146205282253e-05
0.014362426400894135,0.0733956920324963,-0.0031473953022291834,0.007144709170003871,-0.00013001733560147333
-0.05647781908208738,-0.0031625563035958537,-0.00021706813293975724,-0.008638691038073243,0.00020006668882976975
-0.026578492497211892,-0.004041548268182149,0.001086313297552044,0.004818651354704828,-0.00010001000100012813
-0.0023996104501694537,0.049124527827861364,-0.004326205973677388,0.008212726855042485,-6.666922228515393e-05
-0.03354726757818183,-0.06435998105761331,0.001299577704118482,-0.009940187980632342,-0.00019996667215460562
0.036020005813756084,0.006521859489221127,-0.0028077970368854954,0.003797359109346754,9.999333374444141e-05
-0.0035227390806519265,0.02927905185204649,-0.0032178804070186473,-0.01066116413034146,-0.0005231586139696764
-0.0006154442958601347,0.03921601906440042,-0.0007502679287160197,-0.020277512238927042,-0.0004662939648281128
-0.0004343672500669582,0.011948035237844268,0.003873477429019223,-0.004198574849945236,0.0006332274618785494
-0.01753328273893051,0.0779292269521008,0.0018325429071643917,0.013064520918079525,0.0002666936693669353
-0.016365254124616424,0.07043929453344355,-0.0011843238969958536,0.015152847387086332,0.00016328401479559496
-0.06527994492540845,0.00031690779201309915,0.003782535434805334,0.003175886361011626,0.0005301219280433589
0.022807691030332977,-0.05240805190137443,0.0020576457464867026,-0.0039141196108903875,-0.0001633438896470052
0.0383224233707502,-0.0056337139058662,0.005882276496221861,-0.0024848309737069973,-0.0002332951174026654
-0.006409730397957447,-0.05601001736635136,-0.0013054286619980093,0.005764106129069635,-6.66504482509378e-05
-0.0022019362645745444,0.01800486550622038,0.0007621121559524546,-0.0005471877429945593,0.0002266957148659987
-0.0069563059412881545,-0.0228061751260501,0.004923369695331026,-0.005359612724757934,0.00035350268128708784
0.017758748687637604,0.012407233276641394,-0.005115935394058857,0.0021727794194332795,-0.0004500135004050776
-0.038424531966334,0.004157881109155159,0.0004355983788393303,0.003093111323100084,-0.0004631323094868023
-0.012966722715584522,-0.04044074197713887,0.0016361474694588374,-0.006541786743515798,0.0006701586044264296
-0.06557868996572758,-0.030587337671539427,0.0028440385658288214,-0.010936094914861028,-0.0003663973087623118
0.006207336670580821,0.013148277826924959,-0.004030972828946822,0.011408962928202815,9.993670678576372e-05
-0.028368134330694073,-0.03467384594914169,-0.0018486081105762997,-0.004668696534725236,-3.3311792127510564e-05
-0.02213045513211165,0.017772802381553543,-0.0037915611264556226,0.00040787786971208106,0.0003332229258024011
-0.04442335935690733,0.0597723773067147,0.0035876819877902477,-0.01738598637078459,9.997667214323158e-05
0.00035011392514339157,-0.004755325134277233,0.0038197753078612617,0.005453306066802943,0.0007666148920850713
-0.00773254166270021,-0.024952189218434895,0.0074766357606368405,0.009344141488577762,-0.0004997168269648133
0.04265537874012093,0.06039040209370938,0.0017622645471717657,-0.00040885462297757247,-0.0005327469783239502
-0.04640872830656673,-0.04995768334800976,-0.0027460456640372444,0.007274745822133832,0.0005997001499251642
0.02720125525806094,0.10839413724348357,0.0012097327614648545,0.005974997824636841,-0.0014637882160206672
6.371916818093126e-05,-0.03691670628514687,0.008876101482617527,0.005016867053023066,-0.0002166308947786355
0.025259468906692728,-0.07913472803352872,-0.0005544799290309044,0.021114840634592902,-0.0005662507496388969
0.04655221368472895,0.041144880607986156,0.00011092381304034227,0.004691933807209336,0.0006265991625469258
-0.021446852229042523,-0.12191569522509504,0.0017775357898559552,0.00651565995525738,-0.0001766159588705296
0.11623920138405208,-0.07839351145622875,-0.0038733841979483596,0.00433417608979525,-0.00016992296831097597
-0.003814265444722298,0.013519305919261093,-0.002538856498017772,-0.011756895073169349,0.0003199946666490039
-0.07416966895838117,0.04478187442318182,-0.003958229927154333,-0.007306012764528025,-0.0003565328945049906
0.00911348810736401,0.0327762717169795,0.004861285938320803,0.004257958999520639,6.663556693542461e-06
-0.05499138666585346,0.002923515130929921,0.0003315539235779763,0.007609367102824782,0.00013330289603530332
0.012023761117301746,0.03422818457820842,0.0006636253188148089,-0.000522753535464715,0.0012327577126565181
0.0012148760204493403,0.021657420136590888,0.0005532256096085764,0.013075673741294258,-0.00029977017609839063
-0.05901629846601997,-0.014409164787894113,-0.0007739827338792971,0.0013857942503125997,-0.0005326405672626544
0.03666473245092172,0.011273037616561066,-0.005388738590124231,-0.0016552248120913493,0.00023308437658742243
-0.006149533886919301,0.08344022200371537,-0.0012082710763590132,-0.002364644487932055,-0.0002663109188637547
-0.03178094324617231,0.07681081028411763,-0.0053534142396308715,-0.017599782046042733,-0.00033977348423064324
-0.02656223455168083,-0.0415112523604676,0.0044995169721406825,-0.009456723702820358,-0.000466137710749992
0.016619711570360796,0.09574958880870965,-0.0008771272218353054,0.02774511450809114,-0.00019973368848191786
-0.054452764610919524,0.10408351341948174,0.0019775874086218614,-0.0012803399711243113,0.0007328932640415786
-0.05614890986466481,0.04428122224512121,0.004857529148652562,0.016283890676995316,-0.00026643608863441415
-0.0026773309667456058,0.041651771962351036,0.0013265863511671139,0.0004562656002575771,-0.0011980033273883972
-0.03281469225256184,0.06535639717334618,-0.0020960065726198795,-0.0054190363772936845,-0.00019962736219070187
-0.0849165206630792,-0.07801150331844775,0.005323322730915292,-0.005772239305173454,0.0006991842847681173
0.07498429764177472,0.025272776888513926,-0.0024339086451367065,0.007379272924579405,0.0012000400009333223
-0.00936174783615873,-0.05352545958068666,0.0016622451609540345,0.0001346547452332203,-0.0013648462055142474
0.02466142223542178,0.09626798392752,0.0012204704722225124,-0.0022349678218487323,0.001733969789500911
-0.059182762624287566,-0.18534734420358256,-0.003758196045559825,0.00507367625627464,-0.0008662338830583982
0.1535408985987714,-0.0011933063654994136,-0.00033148066298349654,-0.002953654476129053,3.331745184476098e-05
0.015191795259120289,0.10056995949242054,-0.003084368837677598,-0.011795755682430187,-0.00019986675542971177
0.013841773857008244,-0.043665978449426546,0.0059840537673772065,0.003245956193229871,0.0009610250937537312
0.07158699435810512,0.07979641265502946,-0.000885761736049484,0.0014953779227842023,-0.001116611169441617
-0.04949420136797866,0.08209425070061038,0.0029983008440319647,0.009284647753495356,-0.00031655093121962796
-0.09127399041847373,-0.043127623672772675,-0.005411950459333403,-0.009468219598138594,-9.995335506762792e-05
0.047727677538221824,-0.13654479923938212,0.004883496223829109,0.0032586558044807035,0.0002999500082319084
0.01431109745288417,-0.005314148357344339,0.0030056327951546447,0.00847205305183385,-0.00026986326918698733
-0.029731306846297323,0.01587132547784975,0.0033508656690590666,0.030704815073272718,-0.0012910091834698045
-0.0655534357783597,0.09507932015746112,0.0010062276161397765,0.006171553564918497,-0.0005985634477253532
-0.07964015950751036,0.059105730453035354,-0.004895360644037394,0.004347938611247715,0.0022062404609131114
-0.058628554799291965,0.059777804961778314,-0.0006671669853866025,0.0014688071739634712,-0.0008025341407055242
-0.01099750914226949,-0.012888408055175438,0.003458719294612944,0.0,0.0006372928798141775
-0.005795484641603399,0.028389994872851654,-0.004221808594116028,-0.02861259777686298,0.001609564266171315
-0.049200934832812626,0.001309394838321154,-0.0036528006930618417,-0.007045984318711618,0.00027292439743797914
-0.03727911211140844,0.04233896149306027,0.0,0.0,0.0001975548214629974
-0.019856094234435906,-0.07561438569983847,-0.0026475233833971323,0.000373472763165017,-0.0001500191274388385
0.02320780480116169,0.0390647677488285,0.006774777801257459,0.0011200000000000099,-7.500900107926256e-06
-0.038631045487120375,-0.04459915403649506,0.00022221729245330835,0.0015449363379682612,-0.000159993600256092
-0.03063907405416688,0.015510551068941503,0.002226642173235538,-0.00013297872340423122,0.0010250794436570398
-0.012569593612022811,0.012187289870786655,-0.006965141192873725,0.005851842000266005,-0.00021247131637225358
-0.06380990627711902,0.08078595157013124,-0.00022111196837504288,-0.02052095729207981,-0.0004921911500533893
-0.09046741621281684,0.005707761735228578,-0.002645772270375657,-0.0007019627959717889,0.0007400832593666973
-0.008403978198662343,-0.007735852307229729,-0.002967729073387715,-0.010536838408126914,0.00011002448044705737
-0.03949395530693656,-0.026612371709113014,0.00209276349716081,0.005925238238265518,0.00031494882081650744
0.01105958074840574,-0.023867481659752054,-0.0032933912962296308,0.0012757871878392724,-0.0003098535941767899
0.016871717233253536,0.032073739207419516,0.001319061214476669,-0.0014097107382003982,0.0009454467235769926
-0.013189750084221852,-0.061483202080123034,0.0019825971804978693,0.014334193022940145,-0.0010444020798093812
0.04720223847309346,-0.015132265965864922,0.000992326383428832,-0.004389369162005163,-0.0001898552353829519
-0.02041359105053764,-0.07282568747666385,-0.00011026347823017701,-0.00911314820290865,-0.0005994350324820541
0.036865837490219544,0.030997534722518205,-0.004499604768450238,-0.00577862181226263,0.00021734242674065207
-0.011667662888877772,0.014483853050702544,-0.0020807688551257586,-0.005321035828307896,-0.00047443068318020476
-0.01803173852625317,-0.04183159235283784,-0.006095624052608328,-0.0065017008668933896,0.0008547051267313588
0.045973427686433865,0.07278137531198303,-0.001304435293063122,-0.02661880436283315,-0.0005520045758931058
-0.03562705522275955,-0.003325729308562675,0.0,0.009503276502794256,-0.0009407173406396074
0.09942075886006885,-0.0515373708555118,-0.002602244304383161,0.0015491866769945517,3.4985393598141457e-05
0.01871633077382362,-0.008123819748736993,-0.0030266889411590947,-0.005855706551762263,-0.0005120238178495384
-0.039069026282413155,0.08252663960172169,0.0012988743511079814,0.022560569015336762,0.0004747839732921477
-0.003622435274076241,0.08111020408639535,0.001083519329466709,0.019291381371590033,-0.0001298860250131817
-0.044793484499198066,-0.016947224221139257,-0.00032494584055442477,-0.009783014341312679,0.0001398968260908351
0.0012109341129926676,-0.006767330928290405,-0.0010819952625406026,0.010095027862276895,-0.00019232114133860279
-0.008081734992851253,0.04641017905079936,-0.0016204169817434222,0.006902617131282929,0.00027981811822330727
-0.05421067622884268,0.028030951633517764,-0.002048318196457233,-0.0018263148143247143,-0.00023978658993495383
0.014458789360230595,0.03045315929169412,-0.002151430746035188,0.0028107764106917177,-4.996527413436702e-05
-0.0022595250698138614,-0.0035470403144360896,-0.0008598667147478034,-0.008488021577026883,-0.0004519813513994553
-0.036352383764176044,0.03030769416589285,0.00312669541778976,-0.007413926447449093,-0.00024216339288385402
-0.02596444748116289,0.011474181633464697,0.00021564757201608664,0.00953813912249113,0.0005395413898185986
0.0030100042289906703,-0.02169753259001128,0.005421229358520074,-0.006068025762495433,2.4979392001522882e-05
0.048918507397454514,0.09489066978018346,-0.0032421485274197748,0.03936164515610785,0.0001573744938412336
0.0007379443300747912,0.036002234167538116,-0.00942088601130986,-0.0012108408903543921,-0.0004993520906623194
-0.09162593669077146,0.037069466753301805,-0.0014965151845051095,-0.019758054115401436,0.0004546169851897819
-0.011300679901055988,0.00835779264506109,-0.0053163209362151465,0.0042891350682841,-4.995766088033982e-06
-0.02835993291892014,-0.028530846798357268,0.00010635899504074509,-0.009642089818162725,8.243693574416788e-05
-0.016432087510824478,-0.008734246801014645,0.0008514474334977429,-0.004259484628816423,0.0003822706376175322
-0.009234816777721533,-0.00585591161507093,0.005887966774950515,-0.00613757738395726,-0.00016237618815662103
-0.012500455006339006,-0.03671988837116236,0.005057047448740137,-0.00018713575362239165,0.00012741908887869968
0.02832735300081679,0.02567162385711197,-0.0011821708377590667,0.01911815823952523,-0.0003571455330584339
-0.042925886576405836,-0.03091682879734825,0.0030182818697299663,-0.003804376344650251,4.495740286070138e-05
-0.014343984710544433,-0.00995613301853171,-0.0019365250759502128,0.0027390766151333956,-0.00044198398369887926
0.002282849631000783,0.05509821257682157,0.003671266562236708,-0.0014183279489402567,-0.0005814824057898127
-0.011555412092790318,0.06211902311564965,-0.004942505640915362,0.012204424103737566,0.0005743251679277694
-0.07015131183531009,-0.02888841607271342,-0.003853152092475831,-0.013382532546838855,0.0003122307010203773
-0.013590431488367583,0.005356807163728661,-0.002668659265585016,0.0037926675094814843,0.00016238632956944166
-0.004910236857996408,-0.0303061756308044,-0.0019177604739210041,-0.00028862300587739753,0.0002772851040442337
0.015907228614870705,-0.006046571531049594,0.005140330000224624,-0.006902705965722622,-0.0001024101351065898
-0.0057644333183836105,-0.004350704018486362,-0.0016037848990033687,0.009593530313441345,-7.243119036903778e-05
-0.0002527018545676052,-0.0166011118244207,0.004942505640915584,-0.009816496950341591,3.496800427615909e-05
0.010562247614090081,0.03425814417746387,0.00010747904808683373,0.01808280019034525,0.00030731330716582406
-0.020257055166655435,0.0428849591239826,-0.005875472643142143,-0.0011685276551545165,-7.49138490736545e-05
-0.015148756083653958,0.027618906742900906,-0.00021356403546612945,-0.018614324710775954,0.000624672047175201
-0.02140647549211716,0.002483150298410619,-0.002131567683436586,-0.001562955310074443,2.498750624702062e-05
-0.005701262833527232,-0.037283276789814246,0.0034220938205091755,0.015335632793844534,-0.0005219662894689892
0.016995131067207625,0.004655194773419247,-0.00351656025219782,-0.0019859935193896616,0.00024730833603947566
0.002387982467543903,-0.019486717227046868,0.0013872265647980608,-0.0034300377042312258,0.00030983346451263216
0.0045245794111901105,-0.01796517036339751,-0.0019171370957199452,-0.0005517458816111098,-8.744534665838799e-05
0.014368419951397593,-0.0004104272762361916,0.0,-0.007939011566771792,0.0
0.006793893556863662,0.013458457621359221,-0.003925344707715994,-0.0015634108855795414,0.0004499212637789629
-0.012683609200305312,-0.006506182397802429,-0.0033833790783805995,-0.010430213116059406,-0.0007118682169573454
-0.005246619544671094,0.007606248342805211,0.002437774296508044,-0.0024674140428042612,0.00017737184883914736
0.004505792544005516,0.08805531643834863,-0.0004237843036739575,0.0011023283325266586,0.00039737085447244525
-0.04663649764090194,-0.0677379951104562,0.0042557826206146565,0.00625755337719891,-0.000372240362347398
0.029351844169467123,0.00786552993648959,0.004810744015279589,0.01740151596028605,0.00022239436267779134
-0.009825310749461136,-0.0821217892924464,0.006564091251479498,0.0017576075550891357,-0.00014740823837156025
-0.01443370298753377,-0.015363085976423885,-0.00043025706754584725,0.0217351454683532,-7.243679889312737e-05
0.0015983148980220907,0.05876431197675136,-0.0025748095974124086,-0.007483917266832396,-0.00011988101808946272
0.0011433212510005841,0.007117884045038991,0.0017194625990499812,0.013195610071013553,0.0009924999999999518
-0.01497420343560707,-0.03271252356504295,-0.0002148597829589871,-0.006346212661841211,-0.0005521949123109549
-0.010932587064667931,0.030634861147759374,-0.0027858351487016764,0.004796470618411375,0.0004197112904611444
-0.00609282835979752,0.015537519306710879,-0.00010707092809392194,-0.005769132587940984,-0.0004362864538974831
-0.0038689505647158118,0.04175969790384659,0.000857752501442155,0.009679572763684918,0.0006192996304552612
-0.011658295625829096,0.03833430991185316,-0.0023534552090247463,-0.009688493324856884,-0.0011328888015308403
-0.009981052239333654,-0.03793354581551578,0.008196742793391554,-0.01861647493837304,-0.00040575571428058677
0.0339328764235014,0.0072216480000228955,-0.00021562433072297438,-0.0011148850112785436,0.0005149053269093429
-0.02461918322241563,-0.1223453641487382,-0.0011847065414045677,0.007345688625863156,-0.0026004900517181406
0.11584937788358007,-0.08289659933593707,0.005523088824911815,0.0034012729006158704,0.0002551917945965432
0.045846049537579425,0.10733297811090736,0.0021705774058018434,0.012994016589199076,-0.001515574153266086
0.0010212055960650002,0.02909291499925848,-0.006880969640232881,-0.007605141075366917,0.00010301012153268729
-0.01614271166606651,-0.007849951730134808,0.0,-0.017114976882008803,9.065220516646377e-05
0.01346693779074104,0.005090349946638373,-0.00010745001421574862,0.004730098500402846,5.10034028593509e-05
-0.008898900795522358,-0.05899039780537263,-0.0030011360235433493,-0.011278098243617252,-2.0358123593577915e-06
0.03540069149473002,0.04226158795250545,0.0005362252010723267,0.017162441461946898,-8.800114333795683e-05
-0.012861626627825196,-0.0695396287031409,0.004957419927175133,-0.010082563851950943,0.0007218656720828776
0.029110945121690213,0.02567518715702799,-0.0010765206273712913,0.0014550367656611662,-0.00030552707800934886
-0.011308182624141017,-0.04036894916264222,0.006719432319912233,0.02794281711335378,-3.353897965785446e-05
0.019568794552320634,-0.01780432131806098,-0.006246645261101635,0.01400807672892479,0.000405851538753943
0.027080937580915565,-0.006235363407588013,-0.0026852846978578926,-0.01787181082762912,-0.0001211349032717024
-0.01032471335678209,0.026809341407956433,-0.0025712235942242367,-0.014243353524089453,8.40140077571494e-05
0.001714466416662841,0.09779469093848481,-0.001070269668872692,-0.00025710245532839515,-0.00023385196964487154
-0.01582884718863964,0.022411766836719416,-0.0020292107880768295,-0.006352063777806283,-8.545466222764642e-05
-0.015669980236900916,-0.041477163265788874,0.0005342487596871059,0.004011594803043694,0.0002554975797794956
0.04146062739790568,0.015724020774739778,0.0014982876391631539,0.0540561441497176,-0.00032828851812083393
-0.012399274963729057,-0.03934782788534752,0.007005075902521085,-0.006529713866470943,0.0002295692230847024
0.017018336184307037,-0.013956029662673619,-0.00043090594784200853,0.01772394948674405,-0.00016910477521636658
-0.004020057285044953,0.028395624558043897,-0.005889858831329864,-0.009191398785767801,6.274546858753283e-06
-0.045885676455520996,0.007445944220285661,-0.001283454545454532,-0.03429924566071818,-3.563347745194623e-05
0.004618393862761749,0.04361952059921248,0.00010698470653514036,-0.009783103291369666,0.000256896344462465
-0.03947364534562514,0.034956818779143584,0.005052687757020724,0.003242194480610694,6.110651075719176e-05
-0.019882015381694207,0.056744322190924734,-0.0025735041266672365,-0.003689755203827194,-0.0008353598507340187
-0.003234533796937278,0.0022948851459134723,-0.005332764391365985,-0.003448011646617122,-0.0001304554402419278
-0.01603532428918908,-0.015962560656192615,0.00096086262327022,-0.005125839356194595,0.00034492692051912854
0.009251569676860028,0.03679642345699197,-0.008153367044613113,-0.0021897058065846187,0.0004893684242177621
-0.01456456006560014,0.016030552574631374,-0.0026401942625368102,-0.01784008468231235,0.00023300846076201864
0.005020056663094463,0.0448045301992146,-0.002948288902302809,-0.012512486199463768,-0.00021605909842092874
-0.0077204800583177136,0.07148613316592978,-0.0015769764010625797,-0.013789064579672994,4.5919290809548485e-05
-0.014048541486442523,0.03874354552249093,-0.007408942765126936,-0.005317426041891671,1.6272178599452403e-05
-0.023558918517238014,-0.011195631846105947,-0.0011465499031364512,-0.014599332446880608,0.00012444691019064535
-0.0016388233279460707,-0.00432457252984253,-0.004255277721956885,-0.004571365626635182,3.15468854708012e-05
-0.002024313095775332,-0.02108396169958826,0.0028101165110301363,0.00019365369186941095,-4.313787998599938e-05
0.007609041762799418,-0.006314137462377523,-0.0018699355522556749,-0.0017148863196327913,-7.744841239998301e-06
0.005152693324581348,0.0014790814643979022,-0.0020733672203334663,-0.0014961764379917142,8.440149617827686e-05
-0.0007668566549522415,-0.007208132351213092,-0.0019658871812543444,0.003107830623231056,7.693090163019001e-05
0.005105188990412346,-0.005065635115167333,-0.0005170113914273466,-0.002434301521438531,-0.00022065644753166413
-0.004104302745543298,-0.01824971000315212,0.002799927408482672,0.004991403693638707,9.782944830494245e-05
0.019478013688984497,0.03217199588316699,-0.0046448907301266384,-0.0005518459246178775,-6.43237871749136e-05
-0.01783319856207255,-0.010475132713390956,0.0009298067886165384,-0.0118988460051902,-2.9241593537787658e-05
0.009747262640578791,0.05987779596497078,-0.005445941224825224,-0.0009220195021093502,0.0003515606480317679
0.002038093414289621,-0.015765141915215608,0.0012345988035369349,0.00256641660556145,-0.0007180746447367214
0.015589259444605208,0.02095338780107503,-0.0019509395415437947,-0.003600663872401544,5.854918577319346e-05
-0.008683116821406323,-0.008395935757829931,-0.001537851122228262,-0.001665678552271288,-0.0002851313538784206
0.0037830834864849283,0.012822110327529002,0.0004102666666667698,0.0019795260449069207,0.00025028640505708744
0.016782287825502618,-0.013107232213119158,0.0007184645386431043,-0.013547076089410748,-8.474027513072357e-05
0.009737022840721865,-0.00833942096366902,0.002882120372987851,0.005121309224078718,-3.814756519171514e-05
0.003733792410779868,-0.03391054621447187,0.0047574722358574295,0.005408328826392639,8.14824879220577e-05
0.0350553728273133,-0.0008514467443918594,-0.0036067497567316975,0.0016137708445400634,6.352850147894884e-05
0.007374113017198258,0.06682331963656729,-0.005941425754719454,-0.003985527729097327,8.84127729192663e-05
-0.004607492006885261,-0.012718466652431926,0.002053017902956533,-0.015381559156568358,-0.000872987848698159
0.010278540509826017,-0.010060272811305615,0.0026759364892574578,-0.008790892059374555,0.0002083034861415367
0.006578976933863778,-0.005145129167947293,0.0020627578595582285,0.0028205873800521974,-2.1249883913498913e-05
0.006031569481960153,0.019226915035041925,0.0028961419114603704,-0.0026096790094818356,-9.279251464922034e-05
-0.010381036699071422,-0.008757566193882016,-0.006576243321002706,-0.005465592929615903,-0.0005443603565150612
-0.0003640226348650133,0.02439704633331896,0.0060994208797864324,0.01347598585167642,8.106942129759709e-05
-0.015432508440496706,-0.06361059177789452,0.008024218507963976,0.0027401211421977933,-0.00024091738990850153
0.059068167913012504,0.014687178661676015,-0.0037375519102990085,-0.009319718107291819,-0.00040393459322152214
-0.009599243350312814,-0.010292228941955806,-0.003104978168961603,-0.004965012630295251,0.00046943944231792045
0.00035133423275368614,0.009504668123070603,-0.0033010005508357088,-0.013510358914502585,1.756279818843076e-05
-0.002111907300815674,-0.013137369956185863,0.0026893049234588684,-0.004081994853136872,0.00026514147384548714
0.01680922249939054,-0.002199350489767826,-0.006167752941691473,0.009860702723573533,3.718620529369332e-05
-0.015438743463816351,0.027305021294368403,-0.003993027623487855,0.003117555366018543,-9.8426207654434e-05
-0.011800014388938851,-0.0410653540121757,-0.0016355309897672088,0.021579147975488988,0.00010969089025736345
0.06699452068549627,0.06837415955428416,-0.005186028276836674,-0.006629739115460831,0.0004912502407670161
-0.028412554549148705,0.006850782434585367,-0.00040659688168120933,-0.001097885126545628,0.00040725173969957673
0.012531731977427185,0.05394122333914342,-0.006864536783051323,-0.006565627350031855,-0.0001892913920747974
-0.03890609215331864,0.03173332335662038,0.0015164694564160364,-0.01324715404547705,0.00042422392115182284
-0.034346481683729224,-0.014969424932772868,-0.009513288508779416,0.015136315354655983,-0.0003127857176987714
-0.002159197895474252,0.03851706751788342,0.004931045438330006,0.007731434384537161,-0.00012507872561862143
-0.009498432399486223,-0.051472835446505716,0.002522195242467884,-0.004989760895272588,9.737347707372557e-05
0.0496755820216801,-0.017225393474565864,-0.0025158497781266886,0.013566003826308792,3.6060255067305036e-05
0.0248565636403546,-0.003590013627946087,-0.0030098826730187156,-0.005920036606989587,2.8020206284562477e-05
-0.0028110978381085117,0.03626036026060109,-0.007270956030459019,-0.001870019275583279,0.00012516758633229763
-0.009222556763150647,-0.04177648206168516,-0.0006967154305094203,0.0003747045598661014,0.0002462800080345051
0.051494602730672634,0.01824557529684756,0.0022945231902338215,-0.002160947359322374,-0.0004568996310959639
-0.04805956260155897,0.05263122823476474,0.003102151506054085,-0.013398013398013275,-6.541180028807325e-05
-0.05491115275752212,0.018851349004921136,-0.0030925579228362476,-0.003512058066026724,6.359610042916408e-05
